7476,American soccer player
8603,1979 film by Robert Benton
7155,
11229,French footballer
960,Italian comune
3826,US Supreme Court justice from 1981 to 2006
2881,Swiss literary scholar and Germanist (1909-1998)
6911,"German humorist, cartoonist, film director and actor"
9019,American physicist (1917-2000)
2264,English-born Australian actor
12285,Brazilian footballer
11831,Austrian footballer
199,Italian comune
8250,British rose breeder and writer (1926-2018)
11693,Italian footballer and manager (1921-2009)
6819,Italian operatic tenor
10151,men's national association football team representing Japan
6262,award
12043,association football club
10288,professional association football club
4140,
10715,association football club in Austria
11388,Romanian footballer
2554,British physicist
10344,"Association football club in South Australia, Asutralia"
3799,4th President of Mexico (1780-1853)
9007,American Microbiologist
8318,South African singer and civil rights activist
695,region of France
5082,"former commune in Orne, France"
5697,Uruguayan association football player and manager
7347,
6316,
8291,American book author
2636,Swedish Royal Academy
10805,"association football club in Oslo, Norway"
10927,Danish football club
10711,Dutch association football manager and former player
8924,Japanese swimmer
2605,French art historian (1862-1954)
237,rural district of East Germany
9771,Moldovan football club based in Tiraspol
7586,biennial awards to an illustrator and a writer of children's literature
10657,association football club in France
7304,award
3520,The shadow cabinet member who scrutinises how the government manages the House of Commons and arranges its business with the Leader of the House
4445,Belgian politician (1885-1945)
5031,"former commune in Eure, France"
6414,American computer scientist and United States Navy officer
6598,American sports executive
12469,Italian footballer and manager (1921â€?995)
9154,English poet and artist (1757â€?827)
4651,Russian diplomat and politician (1938-2010)
5006,municipality of Germany
8767,American physicist
11633,Moroccan footballer
11266,New Zealand association football club
864,Italian comune
867,former Italian comune
3814,Prime Minister of the United Kingdom from 1937 to 1940
6606,annual prize awarded by Columbia University
6852,film award
9121,French writer (1887-1959)
7594,award of the Mineralogical Society of America
1842,postgraduate academic degree
12501,"private research university in Pittsburgh, Pennsylvania, United States"
4336,Chinese politician (1902-1997)
7362,peace prize
11586,"Italian association football club based in Ferrara, Emilia-Romagna"
11518,Brazilian footballer
5893,Finnish poet (1896-1961)
5105,"former commune in Aisne, France"
6127,
8164,Swiss writer and professor of literature
6713,award
11938,French footballer
11309,Belgian association football player
11089,French association football player and manager
9758,Russian association football club based in Moscow
2488,intergovernmental organization and observatory in Chile
8497,2006 American film by Martin Scorsese
9909,Romanian footballer
7086,American chemist
793,district of Germany
3727,American politician (1923-2010)
2417,WrocÅ‚aw born American artist (1874-1972)
4301,4th president of Indonesia
751,Italian comune
12238,Algerian footballer
10416,Belgian footballer
175,Holy Roman Empire principality (1157â€?806)
7398,German literary award
5200,"former commune in Orne, France"
7021,award
11922,Colombian footballer
11362,Togolese footballer
2903,"German military officer, Armeegeneral in the former National People's Army of East Germany (1920-2017)"
11292,Ivorian footballer
7300,German-born American actress and drama teacher (1919-2004)
12356,Brazilian football player/manager
3255,national heritage site in France
3978,
6516,
4160,"American lawyer, judge and politician (1814-1869)"
11162,Romanian footballer
3048,"public university in Amsterdam, Netherlands"
4197,Northern Irish politician (born 1954)
4865,General of the Salvation Army
7673,American computer scientist
12005,Dutch footballer
8989,British actress
122,former department of France
4724,"churchman, Bishop of London, Archbishop of Canterbury"
11568,German footballer and manager
8747,Canadian Nobel laureate in chemistry
8261,American Music Award
3014,"university in the city of Tartu, Estonia"
7041,Belgian literary award
7728,British virologist (1896-1988)
6905,"title of honor conferred by the city of Munich, Germany"
4670,French politician
3600,British politician (born 1938)
2144,"village in BacÄƒu County, Romania"
12530,Polish mathematician and astronomer (1473â€?543)
2101,"capital of the province of Padua, Veneto, Italy"
879,Italian comune
3243,Argentine association football player
11554,Polish footballer
7052,award
11770,Argentine footballer
2397,Mexican painter
5661,
385,"commune in Yvelines, France"
11488,Italian footballer and manager
157,"commune in Meurthe-et-Moselle, France"
11294,footballer
5239,"former commune in Eure, France"
2950,American chemist
4579,20th chief minister of Bihar and former union minister
11923,Italian footballer
4050,Pope of the Catholic Church from 1878 to 1903
5643,American actor  (1967-2014)
7998,2011 film directed by Ralph Fiennes
8606,American musician (born 1949)
7645,award for the best rhythm and blues/soul album in Canada
10174,association football club in Russia
6345,lifetime achievement award for photojournalists given by the Deutsche Gesellschaft fÃ¼r Photographie
9274,award
5051,"former commune in Haute-Savoie, France"
2080,"village in Dumfries and Galloway, Scotland, UK"
6513,German economics award
8062,American astronomer
10717,Russian footballer
1935,capital and largest city of Spain
9120,American physicist
6787,"French philosopher, author, and journalist"
8765,prize for German-language science fiction
1035,cultural region in France
11302,"association football club in Esch-zur-Alzette, Luxembourg"
10340,association football club
12454,Brazilian footballer and manager
7678,
1675,chess player
3122,Dutch politician
7143,scientific prize
2001,city in Germany
6444,international journalism award given by Columbia University
3141,Soviet weapons designer (1897-1952)
5740,award
583,"city in Baden-WÃ¼rttemberg, Germany"
9749,"football club in Istres, France"
7061,American singer-songwriter
89,federal subject of Russia
9472,ocean liner of the White Star Line that sailed between 1904 and 1933
10064,"German association football club based in the city of SaarbrÃ¼cken, Saarland"
1024,"commune in Meurthe-et-Moselle, France"
11673,Spanish footballer
10819,association football club
1479,Italian comune
11256,Brazilian footballer and manager
7374,German writer (1870-1967)
10644,national under-18 association football team representing Norway
10631,national association football team
8458,Class of the Order of the Netherlands Lionâ€?
767,governorate of the Russian Empire
12027,Uruguayan footballer
5674,American writer
9293,Austrian poet and writer (1843-1918)
133,"commune in Haut-Rhin, France"
7649,
5619,"American basketball player, coach and executive"
3905,United States Senator from Missouri (1807-1886)
7980,grammy award
1285,"commune in Moselle, France"
5706,"French film director, actor and screenwriter"
11868,Costa Rican footballer and manager
177,"commune in Meurthe-et-Moselle, France"
1817,Mixed sodium/calcium carbonate mineral
3733,head of state and of government of the U.S. commonwealth of Massachusetts
4495,Mayor of the Palace (695-714)
11953,Uruguayan footballer
2410,British-American actor (1904-1986)
1046,"commune in Yvelines, France"
1045,"commune in Haut-Rhin, France"
1047,"commune in Yvelines, France"
12353,Uruguayan footballer
9911,association football club in Romania
11325,Ivorian association football player
5333,"type of fortified structure built in Europe, Asia and the Middle East during the Middle Ages by nobility"
7637,annual award
5569,American actress and comedian
8581,American physicist
7183,Norwegian culture award
9431,Greek poet
3702,
3108,Dutch politician (1926-2018)
1227,"commune in Moselle, France"
1226,"commune in Moselle, France"
8048,Sahrawi political activist
10733,association football club in Turkey
5406,"actor, singer"
1320,"commune in Moselle, France"
8320,
7022,award given by the German Medical Assembly
1321,"commune in Moselle, France"
1256,"commune in Moselle, France"
8356,American singer
4827,British politician (born 1970)
1257,"commune in Moselle, France"
12277,Ukrainian footballer
10152,Dutch association football player
8395,2009 film directed by Michael Haneke
1725,Hungarian chess player
12123,Latvian association football player
11709,Thai footballer
9748,French association football player
8346,French Romanian poet and translator
7725,physicist
11630,English-Guyanese footballer (born 1979)
3687,"Labour Member of Parliament for Wimbledon, 1997 - 2005"
7234,
5796,American football player and television analyst (born 1979)
1643,"commune in Meurthe-et-Moselle, France"
1827,German legal historian
7935,award
6321,American football player (born 1976)
4884,Irish-American politician and general (1806-1879)
4624,
7809,American jazz singer (1915-1959)
7942,physicist
1719,German chess grandmaster
12380,Montenegrin football player
3119,French politician
5449,American rock band from Los Angeles
11246,Czech soccer player
10837,Mexican footballer
1773,German chess player
12480,Romanian footballer
7430,German geologist
2341,English film and stage actor (1908-1990)
6816,Golden Globe Award
5058,District of China
2192,Prime Minister of Denmark (1873â€?942)
11499,German footballer (1953-2019)
1670,French chess player
5895,French astronomer
3877,Head of Government of the Ottoman Empire
10607,Brazilian footballer
4453,commander of Swiss Armed Forces
2850,science branch of the United States National Academies
8593,Norwegian electronica duo
11898,Israeli association footballer
11578,national association football team
10426,"professional association football club based in Warsaw, Poland"
1206,"commune in Bas-Rhin, France"
10098,national association football team
2154,women's tennis tournament
3963,representative elected by the canadian voters
9374,award given out by the British Academy of Film and Television Arts
12226,"Latvian former football midfielder, born 1970"
10595,omnisports club in Hungary
5630,German pop band
3291,building in New York City
9491,type of ship disposal involving the breaking up of ships for scrap recycling
7700,German journalist (1901-1991)
1505,former Samtgemeinde in Lower Saxony
2113,district of North Kazakhstan Province in northern Kazakhstan
3899,member of the upper house of the Parliament of Romania
11155,men's national association football team representing Armenia
4661,title of the Moroccan ruler
5417,Dutch writer and academic
3089,former political party in Germany
3457,
1405,administrative division (voblasÄ‡) in Belarus
7255,BAFTA award
2949,"public university in Los Angeles, California"
12088,England international footballer (born 1951)
8500,American geologist (1860-1939)
2373,American actress and writer (1896-1985)
10309,road bicycle racer
4010,Catholic cardinal (1931-2011)
4395,American politician
11800,Dutch footballer
1550,route nationale
5958,Egyptian academic
6120,award
2976,Austrian classical archaeologist
9439,footbridge across the Nervion River in Bilbao
2983,international financial institution
12300,Italian footballer (1912-1969)
4328,5th Prime Minister of Jamaica
11724,English association football player (born 1984)
10450,"association football club based in Venice, Italy"
664,Italian comune
5910,international award to honour and support those offering practical and exemplary answers to the most urgent challenges facing us today
665,Italian comune
9482,series of personal computer models
12230,Namibian footballer
4172,head of state of Israel
10976,sports club based in Thessaloniki
7694,German literary award
8968,American stand-up comedian and actor
11049,association football club
12520,"English-language public research university in Montreal, Quebec, Canada"
2357,Hong Kong actress
7627,German literary award
7503,German literary award
6829,
397,krai of a union republic of the Soviet Union
9057,Swedish writer (1934-2020)
10618,Colombian association football player
9140,former administrative region of France
7031,German writer (1946-2021)
696,former administrative region of France
10430,Greek association football club
6944,Austrian poet
9446,actions taken when it is no longer necessary or possible for a business or other organization to continue to operate
7002,award
11492,Portuguese footballer
11339,Lithuanian footballer
5869,
7204,Swedish literary award
5496,"German association football player, coach and executive"
9590,"association football club based in Paris, France"
6727,award
4181,Kosovo politician
4179,11th Prime Minister of Latvia
11451,Danish footballer
5663,Indian Motion Picture Company..
4144,Prime Minister of Sweden from 1996 to 2006
1166,"commune in Bas-Rhin, France"
1165,"commune in Bas-Rhin, France"
4143,Swedish 20th century prime minister
2167,class of 12 Belgian electric locomotives
2920,"public research university in Berlin, Germany"
9722,men's national association football team representing North Macedonia
12253,Japanese association football player
3681,Japanese legislator
4913,Italian cardinal
9190,award
836,"municipality in VÃ¤stra GÃ¶taland County, Sweden"
6735,2004 Japanese animated film by Hayao Miyazaki
6169,
160,"commune in Territoire de Belfort, France"
7710,American professional wrestler
6801,
9257,award
6558,"Swedish novellist, poet and artist (1918-2003)"
2071,town in Russia
4155,head of government of Bulgaria
484,"commune in Val-d'Oise, France"
7801,award
8013,Australian award
8014,
8004,Austrian film producer
9321,
1608,"urban area in Nykvarn Municipality, Sweden"
9322,
2428,American actress
8659,Spanish actor
7593,Austrian mineralogist and professor (1895-1970)
1752,Hungarian chess player (1959-2021)
8930,"1927 film by William A. Wellman, Harry dâ€™Abbadie dâ€™Arrast"
7407,Angolan journalist
1156,"commune in Bas-Rhin, France"
6751,Japanese seismologist
6502,Dutch journalist and non-fiction writer
10601,German footballer
1638,Italian comune
5721,"Belgian actress, film director and screenwriter"
7867,
3748,French politician (1780-1847)
8134,writer and mythographer
12550,American historian
11725,Brazilian footballer and manager
10360,association football club
7729,principal prize of the Microbiology Society
8828,1977 film by Ettore Scola
8822,geneticist and evolutionary biologist (1900-1975)
2877,German philosopher and theologian (1865-1923)
9130,"commune in the metropolis of Lyon, France"
1631,Italian comune
8312,American playwright
6296,scientific award
4897,Greek government minister
1632,Italian comune
9148,Dutch painter and engraver (1631-1705)
3120,French political party (1969â€“present)
535,"former governing body of communes whose center is Lyon, France"
7074,annual Italian film award
6712,ASCB award
4662,"Prime Minister of Ceylon (later Sri Lanka) from 1960â€?5, 1970â€?7, and 1994â€?000"
3344,"abbey located in PyrÃ©nÃ©es-Orientales, in France"
4750,Canadian alpine skier and politician
7198,
10319,Football club
11065,Czech-Austrian footballer (1913-2001)
10158,Scottish association football player and manager (born 1974)
1360,"commune in Bas-Rhin, France"
6621,French mathematician (1878-1973)
11636,German footballer
9625,association football club
4147,"Spanish film director, screenwriter and film producer"
9265,award
3921,position
4871,
4665,Chief Justice of the Philippines from 1988 to 1991
9296,received the most glamorous female star at filmfare
8413,Prince of Monaco (1848-1922)
7570,American mathematical physicist
4574,"leader of a country or part of a country, usually in republics"
320,"district in Lower Saxony, Germany"
1989,"capital city of the West Pomeranian Voivodeship, Poland"
9710,association football club in Austria
9129,"American choreographer, dancer, experimental filmmaker, teacher"
324,"human settlement in Rakityansky District, Belgorod Oblast, Russia"
857,"former municipality of Finland, now part of Savonlinna"
2536,international soccer association
2075,"since 1815 sovereign state, member of the German Confederation, annexed by Prussia in 1866, indirect successor of the KurfÃ¼stentum of Hesse, a territory of Holy Roman Empire"
1393,administrative division (voblasÄ‡) in Belarus
6545,appointment in the Order of St Michael and St George
9789,national association football team
543,French department in Nouvelle-Aquitaine
11285,Irish footballer
2301,"American film director, screenwriter, and producer (1909-1993)"
407,
7774,Indian film awards
1343,"commune in Moselle, France"
8340,Canadian psychologist
1344,"commune in Moselle, France"
5771,Serbian writer
4330,French archbishop
11426,footballer
1967,"commune in Haute-Savoie, France"
204,"commune in Meurthe-et-Moselle, France"
3202,Brazilian association football player
5164,"former commune in Cantal, France"
10820,French association football player
150,"commune in Meurthe-et-Moselle, France"
11659,Venezuelan association football player
10895,DR Congolese association football player
8520,American biochemist (1920-2007)
5292,"former commune in Ardennes, France"
5272,"former commune in Calvados, France"
7298,
7966,
3248,"Office skyscraper in Manhattan, New York"
2331,"American film director, playwright, and screenwriter"
1762,French chess player
6359,
8466,2001 novel by Robert Charles Wilson
8830,
8371,International Indian Film Academy Award
10914,association football club in France
1620,Italian comune
3124,German politician
11439,Italian footballer
1077,canton of France
5047,small place with 50-199 inhabitants in Sweden
9235,annual European film award
7952,Dutch biologist
7951,"Belgian biochemist, physiologist, professor"
11513,English footballer and manager (1964-)
12282,Mexican footballer
5229,"former commune in Eure, France"
8480,
5176,"former commune in Haute-Marne, France"
12229,"professional association football club based in Luhansk, Ukraine"
10762,association football club
5159,"former municipality of Finland, now part of Kalajoki"
5776,Italian filmmaker (1920-1993)
5160,"former municipality of Finland, now part of YlÃ¶jÃ¤rvi"
19,"city in MureÈ™ County, Romania"
6089,Award
9385,American actress (1899-1983)
12540,university in Italy
2749,"South Korean singer, dancer and actress"
10423,English association football player (born 1979)
1588,capital city of Mykolaiv Oblast in southern Ukraine
3434,Welsh politician (1897-1960)
10755,association football player from New Zealand
3440,Archbishop of Canterbury
11906,French association football player
9616,"English association football player, coach and manager (born 1956)"
384,canton of France
5331,"former commune in Eure-et-Loir, France"
4440,President of the Philippines from 1953 to 1957
11201,Italian footballer (1907-1982)
9399,British poet (1887-1964)
5766,MTV Europe Music Awards
6201,award
9090,Dutch physicist
1910,Finnish economist and politician (1872-1938)
9318,
12499,Argentine association football player
8419,commemorative medal of the Soviet Union
1575,Italian comune
8611,"Basque Spanish sculptor, painter, designer and writer (1908-2003)"
794,"district in Lower Saxony, Germany"
6772,film award
8613,
5044,"former commune in Calvados, France"
6652,Polish politician and activist (1922-2015)
2359,American singer
5756,British actor (1932â€?013)
11430,Australian association football player
4127,Irish senator
10011,German women's association football club
6699,Swiss literary award
12340,Danish footballer
8158,German physicist
81,human settlement in Russia
7315,award
11807,Brazilian footballer
7667,American computer scientist
12009,Serbian association football player
6469,award
7209,medal awarded by the American Ornithological Union
4707,German diplomat
1924,municipality in central Spain
11415,Brazilian footballer
2979,French mathematician
6853,award
1978,metropolitan city of South Korea
11351,Kazakh association football player
6755,
6427,Japanese actress
5873,award given by the Royal Society of London
1742,Cuban chess grandmaster
11111,Mexican association football player
2336,British scientist (born 1950)
5489,American actor
8170,"German political scientist, opinion journalist and politician"
8222,2008 film by Majid Majidi
7945,American football player (1969-2012)
11077,Italian footballer
4245,position
10119,association football club in Switzerland
3755,U.S. Senator from Massachusetts (born 1872)
3576,British Conservative politician
11095,Portuguese footballer
10111,"professional association football club in MÃ¶nchengladbach, North Rhine-Westphalia, Germany"
8509,
6351,
1637,Dutch municipality in South Holland
6470,
7608,annual award given to the best foreign independent film
7380,president of the Central Council of Jews in Germany (1927-1999)
9106,
2735,country in West Africa
10487,English Footballer
6783,British botanist (1879-1960)
1539,"commune in Yvelines, France"
4265,French politician
8059,2006 film by Jasmila Å½baniÄ‡
1540,"commune in Yvelines, France"
11531,Italian footballer
4887,Former 1st Prime Minister of Malaysia (1903-1990)
2944,US American multinational financial services corporation
10499,"football club based in Auxerre, France"
9607,English association football player (born 1989)
6861,
11380,sports club in Austria
1016,"commune in Haut-Rhin, France"
5380,American film designer
6331,award
6454,American politician (1920-1998)
4444,Catholic cardinal
4581,president of Argentina from 2015 to 2019
3266,designation for historic buildings and other sites in Chicago
12109,Scottish footballer (born 1993)
1613,"commune in Nord, France"
507,district of Austria
6577,Swedish actor
5456,American rock band
3090,Soviet politician (1902-1988)
2531,German classical philologist
12485,Italian footballer
9498,painting by Claude Monet
5892,first rank for the National Order of Quebec
6788,Israeli writer
7896,German film director
3171,German politician (1950-)
2884,Spanish politician
9436,railway line in Sweden
7520,1953 film directed by George Stevens
10205,men's national association football team representing Bosnia and Herzegovina
8486,American actor
801,"former town and municipality of Finland, now part of Kuopio"
10522,association football club
1916,capital and largest city of Mexico
3301,"historic house museum in Washington, D.C."
7190,
2553,German chemist
11715,Russian footballer
3616,President of the Philippines from 1986 to 1992
4002,British politician (born 1961)
732,canton of France
5533,American Tlingit writer and poet
6767,American basketball player
10667,Argentine association football player
5712,recognizes outstanding mid-career work in the field of astrophysics
10990,Iranian association football club
2900,German chemist
1885,American theoretical physicist (1933-2021)
9467,1903 Devonshire-class armored cruiser
2908,the governing body of association football of Hong Kong
6927,
8067,award for film
6778,Harvard Foundation award
1883,French novelist and philosopher
10558,"association football club in Moscow, Russia"
139,"commune in Haut-Rhin, France"
7698,"Japanese actress, singer (1973-)"
4100,
3651,Icelandic politician
6259,award in physics and group theory
9805,Scottish association football player
2985,Greek politician b. 1938
3654,British politician (1926-2002)
9611,Jamaican footballer and manager (born 1970)
5882,Canadian film director and screenwriter
744,"commune in Hauts-de-Seine, France"
117,constitutional monarchy in Western Europe (1707â€?800)
333,"commune in Ain, France"
11650,Azerbaijani footballer
1491,"commune in Haut-Rhin, France"
10303,men's national association football team representing Serbia and Montenegro
213,Italian comune
7989,American popular singing group (formed in the late 1930s)
2265,American mathematician and economist (1928-2015)
318,municipality of Germany
1056,Italian comune
7575,1985 novel by Greg Bear
9357,Belgian lawyer and scholar (1851-1920)
8959,
10267,Portuguese footballer
7620,German film director
1985,"capital city of Scotland, UK"
8007,Geological Society of America (GSA) award
233,canton of France
8872,American basketball player and coach
7158,French literary award
2629,British naturalist and son of Charles Darwin (1848-1925)
6506,Wikimedia list article
11701,Venezuelan footballer
9825,"association football club in Bremen, Germany"
1329,"commune in Moselle, France"
12047,German footballer of Kazakhstani descent
252,"commune in Meurthe-et-Moselle, France"
1326,"commune in Moselle, France"
1328,"commune in Moselle, France"
1327,"commune in Moselle, France"
11377,Irish footballer
2210,Czech archeologist
7157,
10059,British footballer (born 1983)
11370,Argentine footballer (1892-1964)
6968,American television series (1971-1979)
8849,American chemist
901,Italian comune
2029,1569â€?795 bi-confederate monarchy in Europe
2150,country in the Caucasus
444,federal state in North-West of Germany
900,Italian comune
1936,municipality and capital city of Belgium
10964,Japanese association football player
6782,two gold medals presented annually by the Royal Geographical Society
3486,representative in the House of Commons of the Parliament of England to 1707
9879,association football club in Austria
9712,German sport club
7626,German poet
4017,member of Seanad Ã‰ireann appointed by the Taoiseach to direct government business
6480,Belgian scientist and priest (1894-1966)
10782,Argentine sports club
4248,British politician (born 1969)
2524,1998â€?000 Legislative Council of Hong Kong
5649,"association football club in Madrid, Spain"
1995,most populous city in China
5652,"professional football club from Bilbao, Basque Country, Spain"
7798,Russian-born Dutch-British physicist
2818,German art historian and archaeologist
5158,"former municipality in Finland, now part of Pargas"
8787,American TV producer
12136,Danish association football player (1991-)
12376,Albanian footballer
5852,French writer (1877-1968)
601,city in the region of Northern Savonia in Finland
5683,Spanish footballer (1921â€?006)
10026,Italian association football player
4850,American politician (1927-2003)
6810,Japanese physicist (1934- )
4520,American politician (1758-1808)
10024,association football club in the Netherlands
4273,representative of the voters to a parliament
5474,American football player (born 1976)
9069,"American mathematician, computer scientist, and science fiction writer"
188,Italian comune
1120,"commune in Nord, France"
3981,cabinet minister of Finland
9580,Portuguese association football club
7813,South Korean singer
8532,Norwegian singer and DJ
8983,French architect (1829â€?914)
7320,1994 film by Woody Allen
10702,French association football player
7126,award
6487,British actor (1924-2015)
6297,women scientist award
6348,Swedish astronomer
11407,Colombian footballer
6552,second rank of the French Ordre des Arts et des Lettres
5599,French film actress (1918-2005)
10577,Ivorian footballer
285,former state in Northeastern Italy (697â€?797)
4686,32nd Prime Minister of Norway
4589,German politician
1009,"commune in Haut-Rhin, France"
2387,German translator
4669,"Prime Minister of Spain, President of Spain (1880-1940)"
3893,
8657,Canadian crime writer
7853,American biologist
8045,"Iranian-Canadian actor, singer and composer"
5551,annual award for outstanding college football player
4671,member of the Verkhovna Rada (national parliament of Ukraine)
4031,American politician and U.S. Navy Medal of Honor recipient
1093,autonomous soviet socialist republic of a union republic of the Soviet Union
10377,national association football team
563,canton of France (until March 2015)
12157,Estonian footballer
414,human settlement in Russia
8661,2013 film directed by Shane Black
9795,footballer
8159,Swiss writer
6035,Canadian performing arts award
6930,award
3383,"Buddhist temple in Fufeng County, Shaanxi, China"
4431,President of Peru
12322,Italian footballer
9694,association football club in Slovakia
11792,footballer
12394,Lithuanian footballer
12137,Czech footballer
9520,painting by William-Adolphe Bouguereau
1799,oxide mineral
3917,"Estonian politician, chairman of the Bank of Estonia"
9765,"association football team from Ipatinga, Brazil"
6505,literary award
951,"commune in Val-d'Oise, France"
8940,American physician and biomedical researcher
8658,Swedish astronomer (1906-1993)
7613,Meteorology prize
8450,"award, rank of the Order of the British Empire"
6377,award of the American Physical Society
6871,French award given for contributions to the arts
5003,"former commune in Seine-Maritime, France"
11187,Scottish association football player
6753,NAS award in geophysics
8673,Canadian singer
6483,American band
8243,
6471,
7165,
5219,"former commune in Manche, France"
8875,biology and medecine award
3776,Ruler of the Roman Empire during the imperial period
10126,Lithuanian footballer
9534,architectural structure
2290,"Japanese actress, voice actress and singer"
4836,monarch of the Anglo-Saxon kingdom of Northumbria
2292,American actress
8724,"Marta Vieira da Silva, Brazilian footballer (born 1986)"
613,Italian comune
253,oblast of the Russian Empire and RSFSR (1868-1920)
5034,cycling team
8057,annual European film award
5004,"former commune in Seine-Maritime, France"
7843,sports award
8426,American actress (1926â€?022)
11345,Swedish football player
2368,American animator
1925,World Heritage Site
4007,
6075,Norwegian black metal band
4528,King of Denmark from 1906 to 1912
1610,Italian comune
6132,British actress
10237,French association football club
12412,Liberian footballer
1204,"commune in Bas-Rhin, France"
11780,Zimbabwean footballer
5150,type of municipality in Thailand
2619,neuroscientist
4418,American politician (1933-2007)
11877,North Korean footballer
1997,capital of Moldova
4775,American politician (1851â€?929)
4413,Dutch engineer
10109,German association football club based in Rostock
7066,"awarded by the AcadÃ©mie des Arts et Techniques du Cinema, France"
1055,"commune in Meurthe-et-Moselle, France"
11166,English footballer (born 1987)
5916,Japanese recognition and honor
5383,visual effects supervisor
11232,Brazilian footballer
9659,"association football club in Leeds, England"
1126,"commune in Yvelines, France"
10512,Portuguese footballer
9916,Brazilian football club from Curitiba
8799,American pornographic actress
1750,Dutch chess player
10774,association football club
1783,"clinopyroxene mineral, solid solution of jadeite (25%-75%), augite (25%-75%), and aegirine (0%-25%)"
5718,French actress
2600,French writer (1889-1961)
2461,"film director, actor (1902-1981)"
9369,American actor
11324,Turkish footballer
9430,actor (1930-1987)
3270,house in the Dutch city of Utrecht built in 1924 by Gerrit Rietveld
1659,"commune in Corse-du-Sud, France"
1481,"commune in Haut-Rhin, France"
11397,Ukrainian association football player
6812,award for outstanding contributions to plasma physics
10019,association football club in Germany
589,one of fifteen constituent republics of the Soviet Union (USSR); founding member of the United Nations Organization in 1945; now Belarus
3253,"intertidal zone in the southeastern part of the North Sea (Netherlands, Germany and Denmark)"
5641,New Zealand-born actor
12513,Scottish composer and writer (1860-1940)
2653,German politician
9099,"American actor, television director, and writer (1925-2021)"
7612,"climatologist, geophysicist, and meteorologist"
126,name for the southern district (Bezirk) of the imperial territory of ElsaÃŸ-Lothringen (Alsace-Lorraine) in the German Empire from 1871 to 1918
4609,British politician (born 1956)
5802,American composer
1110,"town in Bavaria, Germany, capital of the Deggendorf district"
9678,"Italian football club based in Naples, Campania"
3932,Wikimedia list article
8046,"American professional wrestler, kickboxer, actor, and football player (born 1966)"
6042,games award
3649,head of government and of the Council of Ministers of France
5682,Spanish football manager (1916-1978)
11423,Brazilian footballer
1232,"commune in Moselle, France"
11990,Czech soccer player and soccer representant
9429,Irish writer (1880-1964)
608,"commune in Ain, France"
10202,men's national association football team representing Australia
12026,Spanish footballer
8823,individuals recognized with press award
5689,Argentine footballer
1348,"commune in Bas-Rhin, France"
1347,"commune in Bas-Rhin, France"
1955,capital city of Chernihiv Oblast in northeastern Ukraine
6939,
10063,German footballer and manager (1919-2002)
552,subdivision of the Grand Duchy of Lithuania and the Kingdom of Poland
10953,Association footballer
8491,American geneticist (1949-)
3928,
12060,association football player
1253,"commune in Moselle, France"
2921,"public research university in Berlin, Germany"
2034,"village in north-east Kent, England"
12519,"former university in Paris, France from the middle ages to 1970"
11658,footballer
5437,American rock band
3097,American reality television personality and political aide
6624,Dutch writer
4215,Israeli politician (1908-1979)
11577,British footballer (born 1991)
10013,national association football team
4511,Icelandic politician
7179,Britishâ€“Australian botanist (1905-2005)
8493,Czech born American physicist (1922-2018)
6790,Israeli writer
3413,"museum in Washington, D.C."
3230,British chemist (1766â€?843)
8061,annual literary award given to Japanese literature written by women
3716,American politician (1919â€?011)
3948,head of the government of Quebec
8465,
7794,Kabuki actor (1955-2012)
11942,Scottish footballer (born 1951)
7625,annual American film awards
3800,head of state of the country of Mexico
12024,Bolivian association football player
12465,Turkish association football player
7743,German humanism prize
8857,Canadian businessman (1929-2015)
10653,French footballer
10646,national under-21 association football team representing Norway
171,Germany from 1933 to 1945 while under control of the Nazi Party
3466,minister in the Government of Ireland
8270,Screenwriter and television producer
3497,French politician
9394,American actress (1936-2020)
12200,Egyptian footballer
7578,2012 film by Takeshi Kitano
10403,association football club in Japan
3545,"one of the Law Officers of the Crown, and the deputy of the Attorney General"
3909,Italian Catholic cardinal and Servant of God
7984,German writer and translator
10918,German footballer
6439,American chemist
10215,association football club in Germany
8680,award for innnovation in biomedical sciences
4830,American politician (1773â€?844)
9549,French association football club
11251,women's national association football team representing Sweden
5528,African-American playwright
2567,international economic organization
5508,"Puerto Rican poet, writer, co-founder of the Nuyorican Poets CafÃ©, and retired professor of English (1941-2020)"
9809,"association football club in Wolverhampton, England"
4419,American teacher and politician (1925-1978)
5601,"French actress, comedian, singer, film director and screenwriter"
4018,SÃ¡mi politician from Norway
8303,
3115,German politician
7797,
12151,Scottish footballer (born 1989)
3370,"concert hall and theatre in Nashville, Tennessee, United States"
9672,Dutch association football club
3145,Romanian politician
4067,French politician
8439,player of American football
618,Urban Community of Lille MÃ©tropole : Metropolis in northern France
12030,Brazilian association football player
9817,under-19 association football team representing Spain
1732,Armenian-American chess player
9667,men's national association football team representing Slovenia
12268,Finnish footballer
10072,
5877,
2683,organization; order of chivalry of New Zealand
2933,Hungarian university professor (1943â€?017)
3265,"historic district in Illinois, United States"
10262,association football club
5304,"former commune in Yonne, France"
2756,German mathematician
4617,German diplomat
8862,Mexican journalist
5716,American astronomer
12386,Italian footballer and manager (1931-2007)
3558,
10578,association football club in Greece
7067,Italian film award
12218,Algerian footballer
6889,
4346,Scottish Labour Party politician (born 1951)
7642,American writer and journalist
10311,"association football club in Kilmarnock, Scotland"
8382,Spanish writer (1923-2011)
3672,British rabbi
12478,Iranian footballer
7785,British actor (1914â€?000)
